Code,Location,Site,Day,Month,Year,Depth,Replicate,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Cladopsammia,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favites,Fungia,Galaxea,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Madracis,Merulina,Micromussa,Millepora,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleuractis,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Trachyphyllia,Tubastraea,Turbinaria,Unknown,Total
CY-N-D3-2020-3-30-T1,Cyrene,CY-N,30,3,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,54,0,75,0,20,0,0,0,0,0,0,5,0,0,0,0,28,0,263
CY-N-D3-2020-3-30-T2,Cyrene,CY-N,30,3,2020,3,2,0,0,0,0,0,0,0,0,0,30,0,23,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,190
CY-N-D3-2020-3-30-T3,Cyrene,CY-N,30,3,2020,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,181
CY-N-D3-2020-3-30-T4,Cyrene,CY-N,30,3,2020,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,57,0,0,0,21,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,34,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,209
CY-N-D3-2020-3-30-T5,Cyrene,CY-N,30,3,2020,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
CY-N-D0-1989-3-1-T1,Cyrene Reef,CY-N,1,3,1989,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,23,0,0,33,0,0,0,0,0,0,0,22,0,21,0,10,0,14,0,0,0,0,0,0,0,0,4,53,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,24,0,282
CY-N-D0-1989-3-1-T3,Cyrene Reef,CY-N,1,3,1989,0,3,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,72
CY-N-D0-1989-3-1-T4,Cyrene Reef,CY-N,1,3,1989,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,54
CY-N-D0-1989-3-1-T5,Cyrene Reef,CY-N,1,3,1989,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,29
CY-N-D0-1991-11-20-T1,Cyrene Reef,CY-N,20,11,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
CY-N-D0-1991-11-20-T2,Cyrene Reef,CY-N,20,11,1991,0,2,0,0,0,0,0,0,0,0,37,19,0,0,0,6,0,32,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,198
CY-N-D0-1991-11-20-T3,Cyrene Reef,CY-N,20,11,1991,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,71
CY-N-D0-1991-11-20-T4,Cyrene Reef,CY-N,20,11,1991,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
CY-N-D0-1991-11-20-T5,Cyrene Reef,CY-N,20,11,1991,0,5,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,0,126
CY-N-D3-1991-11-20-T1,Cyrene Reef,CY-N,20,11,1991,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CY-N-D3-1991-11-20-T2,Cyrene Reef,CY-N,20,11,1991,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,40
CY-N-D3-1991-11-20-T4,Cyrene Reef,CY-N,20,11,1991,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
CY-N-D3-1991-11-20-T5,Cyrene Reef,CY-N,20,11,1991,3,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
CY-N-D6-1991-11-20-T2,Cyrene Reef,CY-N,20,11,1991,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
CY-N-D6-1991-11-20-T3,Cyrene Reef,CY-N,20,11,1991,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
CY-N-D6-1991-11-20-T4,Cyrene Reef,CY-N,20,11,1991,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
CY-N-D6-1991-11-20-T5,Cyrene Reef,CY-N,20,11,1991,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CY-N-D10-1987-5-25-T2,Cyrene Reef,CY-N,25,5,1987,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
CY-N-D10-1987-5-25-T3,Cyrene Reef,CY-N,25,5,1987,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,79
CY-N-D10-1987-5-25-T5,Cyrene Reef,CY-N,25,5,1987,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,19,244
CY-N-D3-1986-4-29-T1,Cyrene Reef,CY-N,29,4,1986,3,1,0,0,0,0,0,0,0,0,0,0,0,30,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
CY-N-D3-1986-4-29-T2,Cyrene Reef,CY-N,29,4,1986,3,2,0,45,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,15,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195
CY-N-D3-1986-4-29-T3,Cyrene Reef,CY-N,29,4,1986,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
CY-N-D3-1986-4-29-T4,Cyrene Reef,CY-N,29,4,1986,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,20,230,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,360
CY-N-D3-1986-4-29-T5,Cyrene Reef,CY-N,29,4,1986,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,0,60,0,90,0,130,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,510
CY-S-D0-1989-3-1-T1,Cyrene Reef,CY-S,1,3,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,22,14,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,13,0,27,0,0,0,9,0,0,0,0,0,19,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
CY-S-D0-1989-3-1-T2,Cyrene Reef,CY-S,1,3,1989,0,2,0,0,0,26,0,0,0,0,0,0,0,38,0,0,0,39,0,7,151,0,0,0,0,36,0,6,0,0,10,0,0,0,34,0,0,26,0,0,0,20,0,0,81,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,503
CY-S-D0-1989-3-1-T3,Cyrene Reef,CY-S,1,3,1989,0,3,0,0,0,0,0,0,0,15,0,10,57,31,0,16,0,0,0,30,0,0,0,0,0,20,0,0,0,0,28,0,0,0,23,0,0,30,85,0,0,0,13,8,79,0,0,0,0,0,0,49,0,8,0,0,0,0,0,0,17,0,519
CY-S-D0-1989-3-1-T4,Cyrene Reef,CY-S,1,3,1989,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,70,0,0,0,0,0,0,110,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
CY-S-D0-1989-3-1-T5,Cyrene Reef,CY-S,1,3,1989,0,5,0,0,0,0,30,0,0,0,0,0,0,35,0,0,0,70,0,0,0,0,0,0,35,15,0,0,0,0,0,0,0,0,35,0,0,10,0,0,0,0,0,10,90,0,30,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,385
CY-S-D3-1986-5-2-T1,Cyrene Reef,CY-S,2,5,1986,3,1,0,0,0,0,0,0,0,0,0,0,0,72,101,25,0,363,0,35,60,79,0,0,0,0,0,0,0,0,5,0,0,0,125,0,0,0,0,0,0,30,0,0,110,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070
CY-S-D3-1986-5-2-T2,Cyrene Reef,CY-S,2,5,1986,3,2,0,0,0,0,0,0,0,0,0,0,0,75,0,195,90,75,0,30,99,40,0,85,0,0,0,0,0,60,0,0,15,0,120,0,0,0,0,0,0,0,110,0,90,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1159
CY-S-D3-1986-5-2-T3,Cyrene Reef,CY-S,2,5,1986,3,3,0,0,0,0,0,0,0,0,0,0,0,26,74,0,0,29,0,0,0,0,25,0,0,120,0,0,0,0,0,0,88,0,50,0,0,0,0,0,0,0,19,20,61,0,60,0,0,0,0,0,0,70,0,0,0,0,0,0,9,0,651
CY-S-D3-1986-5-2-T4,Cyrene Reef,CY-S,2,5,1986,3,4,0,0,0,0,0,0,0,0,0,0,0,10,0,80,0,288,0,40,0,0,0,0,0,11,0,0,0,0,0,0,65,0,110,0,0,37,0,0,0,0,65,0,202,10,64,0,0,0,0,50,0,60,0,0,0,0,0,0,0,0,1092
CY-S-D3-1986-5-2-T5,Cyrene Reef,CY-S,2,5,1986,3,5,0,0,0,0,0,0,0,0,0,8,0,20,0,0,20,75,0,41,60,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,61,0,0,0,78,0,0,71,0,134,0,0,0,0,74,0,10,0,0,0,0,0,0,0,0,834
CY-S-D2.5-2018-7-9-T1,Cyrene Reef,CY-S,9,7,2018,2.5,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,13,0,0,0,0,0,0,0,117,0,0,0,68,0,0,0,0,0,0,7,0,0,0,0,0,0,81,0,318
CY-S-D2.5-2018-7-9-T2,Cyrene Reef,CY-S,9,7,2018,2.5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,47,0,145,0,0,0,18,0,0,0,0,0,0,0,0,23,0,75,0,2,0,0,0,0,0,0,0,0,0,12,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415
CY-S-D2.5-2018-7-9-T3,Cyrene Reef,CY-S,9,7,2018,2.5,3,0,0,0,18,0,0,0,5,0,0,0,16,14,0,0,14,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,13,24,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
CY-S-D2.5-2018-7-9-T4,Cyrene Reef,CY-S,9,7,2018,2.5,4,0,0,0,0,0,0,0,0,0,0,166,25,0,0,0,30,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,287
CY-S-D2.5-2018-7-9-T5,Cyrene Reef,CY-S,9,7,2018,2.5,5,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,21,0,13,0,3,0,0,0,0,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,48,0,89,10,0,0,0,0,0,17,0,0,0,19,0,0,0,0,307
CY-S-D6-1989-4-11-T3,Cyrene Reef,CY-S,11,4,1989,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
CY-S-D6-1989-4-11-T4,Cyrene Reef,CY-S,11,4,1989,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
CY-S-D6-1989-4-11-T5,Cyrene Reef,CY-S,11,4,1989,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
CY-S-D0-1991-12-11-T1,Cyrene Reef,CY-S,11,12,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,160
CY-S-D0-1991-12-11-T2,Cyrene Reef,CY-S,11,12,1991,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
CY-S-D0-1991-12-11-T4,Cyrene Reef,CY-S,11,12,1991,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
CY-S-D0-1991-12-11-T5,Cyrene Reef,CY-S,11,12,1991,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
CY-S-D6-1991-12-11-T1,Cyrene Reef,CY-S,11,12,1991,6,1,0,0,0,0,0,0,0,0,0,0,30,0,0,19,11,21,0,0,27,0,0,0,23,0,0,0,0,0,0,0,0,0,20,0,0,25,0,0,0,12,32,0,124,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,378
CY-S-D6-1991-12-11-T2,Cyrene Reef,CY-S,11,12,1991,6,2,0,0,0,0,0,0,0,32,0,0,0,13,0,24,0,0,0,0,16,0,0,0,0,0,0,0,0,0,27,0,0,0,16,0,0,0,31,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
CY-S-D6-1991-12-11-T3,Cyrene Reef,CY-S,11,12,1991,6,3,0,0,0,0,0,0,0,7,0,0,40,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,11,133
CY-S-D6-1991-12-11-T4,Cyrene Reef,CY-S,11,12,1991,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,21,0,54,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,219
CY-S-D6-1991-12-11-T5,Cyrene Reef,CY-S,11,12,1991,6,5,0,0,0,0,0,0,0,0,0,0,0,31,45,27,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4,0,0,37,0,0,95,0,18,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,307
CY-S-D3-1991-11-21-T1,Cyrene Reef,CY-S,21,11,1991,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,78,22,78,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,241
CY-S-D3-1991-11-21-T2,Cyrene Reef,CY-S,21,11,1991,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
CY-S-D3-1991-11-21-T3,Cyrene Reef,CY-S,21,11,1991,3,3,0,0,0,0,0,0,0,0,0,14,47,45,0,0,0,43,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
CY-S-D3-1991-11-21-T4,Cyrene Reef,CY-S,21,11,1991,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,36,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,149
CY-S-D3-1991-11-21-T5,Cyrene Reef,CY-S,21,11,1991,3,5,0,0,0,0,0,0,0,0,0,26,0,21,0,18,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,31,0,0,40,0,0,0,0,0,255
HP-E-D10-1987-5-4-T1,Hantu Patch,HP-E,4,5,1987,10,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,76
HP-E-D10-1987-5-4-T2,Hantu Patch,HP-E,4,5,1987,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60
HP-E-D10-1987-5-4-T3,Hantu Patch,HP-E,4,5,1987,10,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,28,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,109
HP-E-D10-1987-5-4-T4,Hantu Patch,HP-E,4,5,1987,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,73,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
HP-E-D10-1987-5-4-T5,Hantu Patch,HP-E,4,5,1987,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
HP-E-D3-2016-10-10-T1,Hantu Patch,HP-E,10,10,2016,3,1,0,0,0,0,0,0,0,0,0,72,0,14,0,0,0,0,0,0,0,0,0,0,22,40,0,0,0,0,5,0,20,0,155,0,0,0,0,0,0,0,0,0,108,0,5,36,4,0,0,78,0,0,5,0,0,0,0,0,50,0,614
HP-E-D3-2016-10-10-T2,Hantu Patch,HP-E,10,10,2016,3,2,0,0,0,30,0,0,0,0,0,26,0,36,0,85,0,16,0,0,149,0,0,0,0,20,0,0,0,0,0,0,30,0,104,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549
HP-E-D3-2016-10-10-T3,Hantu Patch,HP-E,10,10,2016,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,9,115,0,0,35,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,40,80,0,48,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,522
HP-E-D3-2016-10-10-T4,Hantu Patch,HP-E,10,10,2016,3,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,10,130,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,20,0,0,17,0,25,50,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,408
HP-E-D3-2016-10-10-T5,Hantu Patch,HP-E,10,10,2016,3,5,0,0,0,116,0,0,0,0,0,0,0,0,0,19,0,0,0,25,40,0,0,0,0,0,0,0,0,0,0,0,38,0,150,0,0,21,30,0,0,0,0,0,40,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,486
HP-E-D3-2018-10-11-T1,Hantu Patch,HP-E,11,10,2018,3,1,0,0,0,0,0,0,0,0,0,32,0,45,0,124,0,0,26,89,45,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,17,23,0,137,0,37,42,0,0,0,15,0,0,0,0,0,0,0,0,0,0,700
HP-E-D3-2018-10-11-T2,Hantu Patch,HP-E,11,10,2018,3,2,0,0,0,0,0,0,0,26,0,10,0,0,0,66,0,0,16,88,0,0,0,0,15,14,0,0,0,0,29,0,3,0,114,0,0,0,32,0,0,0,20,0,45,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,518
HP-E-D3-2018-10-11-T3,Hantu Patch,HP-E,11,10,2018,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,85,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,253
HP-E-D3-2018-10-11-T4,Hantu Patch,HP-E,11,10,2018,3,4,0,36,0,0,0,0,0,0,0,0,26,48,16,0,0,0,13,60,0,13,0,0,0,63,0,0,0,0,0,0,7,0,107,0,0,0,27,0,0,2,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
HP-E-D3-2018-10-11-T5,Hantu Patch,HP-E,11,10,2018,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,33,53,7,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,16,0,37,0,13,27,0,0,3,6,0,0,0,0,0,0,0,0,0,0,296
HP-E-D6-1988-8-12-T1,Hantu Patch,HP-E,12,8,1988,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,19,0,0,0,0,0,0,0,0,44
HP-E-D6-1988-8-12-T3,Hantu Patch,HP-E,12,8,1988,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,165
HP-E-D6-1988-8-12-T4,Hantu Patch,HP-E,12,8,1988,6,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,20,40,0,50,0,0,0,0,0,0,0,0,60,40,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300
HP-E-D6-1988-8-12-T5,Hantu Patch,HP-E,12,8,1988,6,5,0,0,0,0,0,0,0,30,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10,0,0,60,0,0,0,0,0,40,0,0,0,0,0,0,0,0,250
HP-E-D3-1986-5-16-T1,Hantu Patch,HP-E,16,5,1986,3,1,0,0,0,0,0,0,0,0,0,0,0,50,90,290,0,0,35,20,40,0,0,0,0,0,0,0,0,0,0,0,15,0,325,0,0,0,30,0,0,0,250,30,110,155,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505
